,Amount,MerchantName,MCC,Location,Device,TransactionSpeed,Fraud,Weekday,Hour,Month,is_large_amount,is_slow_transaction
8012,315.96,Payne Group,5411,Brendamouth,Android,32.18,0,0,13,7,0,0
8013,148.54,Lyons and Sons,5968,Desireeborough,Android,20.42,0,5,7,9,0,0
8014,638.14,Berger-Lewis,5942,Marvinbury,Android,41.42,0,4,8,8,0,0
8015,349.55,Green Ltd,5942,Dayport,iOS,57.24,0,3,15,11,0,0
8016,877.07,Martin Inc,5942,Richardland,Web,34.65,0,6,23,4,0,0
8017,889.02,"Schultz, Frank and Thompson",5942,Denisemouth,Android,21.42,0,1,2,6,0,0
8018,1589.7,Gray-Mcknight,5411,Harrischester,POS,104.44,1,2,13,8,1,1
8019,233.78,Erickson-Adams,5968,East Shannon,POS,27.43,0,1,2,9,0,0
8020,158.52,Perez-Carroll,5812,Blackburnburgh,POS,39.42,0,5,18,2,0,0
8021,602.56,Mack-Hernandez,7299,Port Williammouth,Android,5.29,0,0,19,7,0,0
8022,883.53,"Johnson, Martin and Moore",5261,Kimmouth,Android,15.36,0,2,14,11,0,0
8023,750.27,Cross and Sons,5968,Port Joystad,Web,7.61,0,3,6,10,0,0
8024,971.13,"Brown, Fletcher and Gutierrez",5261,Camposborough,Web,15.64,0,5,6,8,0,0
8025,252.85,"Reyes, Oneal and Gray",5261,Cookefurt,Android,28.03,0,5,8,7,0,0
8026,928.02,"Larsen, Hayes and Vaughn",5812,Williamsside,Android,26.22,0,1,0,12,0,0
8027,940.21,Mitchell-Griffith,5261,Natalieport,Web,36.49,0,0,16,8,0,0
8028,531.18,Figueroa Group,5411,New Scotttown,Web,8.53,0,1,1,9,0,0
8029,875.49,"Ortega, West and Stewart",5942,Teresashire,iOS,25.8,0,3,12,1,0,0
8030,810.35,Johnson-Flowers,5942,Cherylchester,POS,4.18,0,2,5,8,0,0
8031,539.84,"Keith, Rowe and Murray",7299,Port Shannontown,POS,36.99,0,4,22,9,0,0
8032,806.41,Harris-Brown,5812,Jamesborough,POS,46.07,0,6,5,4,0,0
8033,388.83,"Perkins, Castaneda and Woods",5411,Rhondafort,Web,1.3,0,0,17,9,0,0
8034,880.61,"Krause, Williams and Wilson",5411,Christianberg,Android,19.75,0,5,9,2,0,0
8035,357.94,Thomas-Davis,5942,Lake Nicole,Web,14.45,0,0,9,8,0,0
8036,844.12,Crawford PLC,5812,Kingmouth,iOS,23.01,0,2,14,9,0,0
8037,633.17,Brown-Rivera,5411,Waltershaven,Android,9.47,0,1,9,2,0,0
8038,745.72,Jones and Sons,7299,Kellyton,Android,30.15,0,2,8,3,0,0
8039,836.9,Padilla-Sanford,7299,Mariaburgh,POS,34.33,0,0,10,2,0,0
8040,453.27,Chang Ltd,5411,Donnaville,Web,39.29,0,2,17,10,0,0
8041,883.0,"Wolf, Valenzuela and Wong",7299,Brewerfurt,Android,28.69,0,6,15,3,0,0
8042,201.18,Carter-Parker,5942,North Evanville,Android,37.73,0,1,21,3,0,0
8043,12.71,Jones Ltd,5261,Adamsburgh,iOS,22.05,0,6,15,9,0,0
8044,612.32,"Contreras, Perkins and Mooney",5968,Kennethtown,Android,37.59,0,6,15,5,0,0
8045,314.23,Davis LLC,7299,North Justin,iOS,59.75,0,5,15,7,0,0
8046,696.43,"Rodriguez, Jones and Larson",5942,Greenport,Android,17.75,0,6,1,7,0,0
8047,790.36,Roberts PLC,5942,South Franciscofort,Android,12.36,0,1,4,9,0,0
8048,43.17,"Gregory, Thompson and Lewis",5261,Josephtown,Android,24.61,0,0,0,5,0,0
8049,654.96,Hopkins Group,5812,Phillipsburgh,POS,25.04,0,5,13,4,0,0
8050,834.58,Lowe-Rodriguez,5261,Wyattbury,iOS,35.61,0,1,7,7,0,0
8051,169.18,"Gonzalez, Barnes and Fleming",5812,Port Tasha,iOS,47.83,0,2,12,12,0,0
8052,61.12,Rosario Inc,5812,Bakershire,Web,32.86,0,2,22,9,0,0
8053,892.64,Foster-Ellison,5411,Coreystad,Web,11.94,0,0,16,4,0,0
8054,858.34,Faulkner-Griffin,5812,Nicholasville,Web,29.55,0,6,4,8,0,0
8055,558.04,"Morgan, Santos and Brown",5261,New Gailburgh,POS,59.46,0,4,21,1,0,0
8056,326.72,Sanchez-Randolph,5942,Port Danielside,iOS,54.65,0,5,7,8,0,0
8057,801.85,Knight-Ray,5812,West Sarahborough,POS,13.53,0,4,22,12,0,0
8058,300.18,"Baker, Shelton and Martinez",5968,North Victor,Android,26.3,0,4,23,9,0,0
8059,593.2,"Beltran, Garcia and Baker",5411,Lloydside,iOS,16.24,0,0,8,5,0,0
8060,908.0,"Wilson, Webb and Oconnor",5968,Powellfort,Android,11.29,0,0,2,4,0,0
8061,863.79,"Hart, Floyd and Oneill",7299,Deniseton,POS,39.43,0,6,1,12,0,0
8062,245.28,Weiss and Sons,7299,South Tonyaport,iOS,9.96,0,0,13,1,0,0
8063,180.82,Padilla and Sons,7299,South Amandaborough,POS,33.65,0,2,19,12,0,0
8064,782.01,Strickland PLC,7299,Marymouth,Android,15.07,0,6,10,7,0,0
8065,62.6,Harris-Potts,7299,Port Christinachester,Web,17.98,0,4,1,1,0,0
8066,679.05,Taylor-Coleman,5411,East Jennifertown,POS,40.49,0,6,10,10,0,0
8067,807.91,Robinson-Williams,7299,Lewishaven,Android,55.0,0,4,0,5,0,0
8068,60.83,Tate LLC,7299,North Maria,POS,12.69,0,0,18,6,0,0
8069,333.57,Jordan-Hughes,5968,Jamesland,Web,52.83,0,4,7,5,0,0
8070,299.52,"Costa, Townsend and Perez",5812,New Barbaramouth,iOS,31.04,0,2,0,11,0,0
8071,907.98,"Mccall, Macdonald and Perez",7299,East Matthew,Android,58.37,0,1,1,9,0,0
8072,155.75,"Murphy, Owens and Sandoval",5968,Jeffmouth,POS,45.13,0,1,7,2,0,0
8073,657.59,Johnson-Pittman,7299,Chaneyborough,iOS,5.94,0,2,4,12,0,0
8074,238.62,Wood LLC,7299,Andersonport,Android,48.56,0,1,6,12,0,0
8075,756.16,Hall Inc,5261,New Daniel,POS,10.27,0,2,0,12,0,0
8076,48.03,Baker-Maynard,5812,East Amanda,Web,54.32,0,3,19,9,0,0
8077,412.98,Brown-Johnson,5942,Tylerville,Android,54.76,0,0,0,12,0,0
8078,113.91,Paul Ltd,7299,New Robertberg,POS,43.3,0,1,15,3,0,0
8079,539.12,Collins Ltd,5812,Port Benjaminmouth,Android,18.7,0,5,18,4,0,0
8080,829.95,Gallegos and Sons,7299,Glassberg,iOS,27.32,0,2,13,12,0,0
8081,859.25,Richards Inc,5411,East Sherry,iOS,24.55,0,2,5,3,0,0
8082,352.46,"Hill, Moore and Daniels",5411,Port Feliciaborough,Android,45.22,0,2,15,10,0,0
8083,371.77,"Ramirez, Rice and Norton",7299,West Debbie,iOS,50.51,0,0,4,12,0,0
8084,284.68,"Beck, Benton and Roberts",5968,Lake Tyler,POS,48.54,0,2,2,5,0,0
8085,618.54,Smith Group,5261,Melissahaven,Web,2.46,0,5,4,4,0,0
8086,549.92,Morgan Group,5261,New Brianmouth,Web,43.56,0,4,20,9,0,0
8087,716.27,Brady-Hill,7299,West Bonnieburgh,POS,51.85,0,5,6,9,0,0
8088,783.88,"Carter, Joseph and Carr",5411,Lake Monique,POS,7.44,0,5,16,11,0,0
8089,306.77,Hill LLC,5812,Martinezborough,Android,9.25,0,3,11,3,0,0
8090,234.98,"Garcia, Downs and Acosta",5812,West Adamborough,Android,54.15,0,5,8,8,0,0
8091,626.13,Sellers-Smith,5812,Richardview,POS,49.29,0,6,1,3,0,0
8092,114.77,Chen LLC,5942,Lake Joshua,POS,13.35,0,1,5,4,0,0
8093,572.35,"Trevino, Lee and Flores",5968,Bellburgh,POS,55.25,0,4,0,12,0,0
8094,987.02,"Flores, James and Levine",5968,South Levifurt,Android,2.38,0,4,14,5,0,0
8095,927.47,Wilson and Sons,5968,New Leah,Android,1.41,0,1,5,7,0,0
8096,523.55,Hernandez-Johnson,5261,Larsonland,Web,20.22,0,3,14,1,0,0
8097,479.92,"Cunningham, Barajas and Martin",5411,North Jessicamouth,POS,11.09,0,2,3,5,0,0
8098,897.17,Harrison Inc,5968,East Bradleyside,Web,20.01,0,6,23,3,0,0
8099,473.33,"Cline, Robertson and Johnson",5942,Port Mary,iOS,16.54,0,4,3,7,0,0
8100,445.49,Reeves-Taylor,7299,New Mitchellmouth,Android,36.2,0,3,12,7,0,0
8101,773.98,Ryan-Johnson,5942,Lake Heatherland,Android,56.2,0,1,7,12,0,0
8102,171.99,"Rhodes, Haney and Lewis",5942,Vincentland,Web,20.78,0,6,19,7,0,0
8103,182.28,Alexander PLC,5942,Michaelburgh,Android,42.26,0,6,12,9,0,0
8104,951.21,Medina LLC,7299,Alvaradoville,POS,22.03,0,6,4,9,0,0
8105,486.4,Morales PLC,5411,New Shannonborough,Android,37.73,0,2,15,2,0,0
8106,603.69,"Butler, Mclaughlin and Ayala",7299,Lake Tim,iOS,46.36,0,6,7,11,0,0
8107,930.56,"Tanner, Smith and Young",5411,Lake Racheltown,Android,38.88,0,0,3,12,0,0
8108,226.99,Salas-Stewart,5812,West Donaldhaven,Android,53.13,0,3,15,7,0,0
8109,531.0,"King, Bauer and Martinez",5411,Cainhaven,Android,57.59,0,3,5,8,0,0
8110,780.45,Richards LLC,7299,Charlottefurt,POS,21.1,0,2,5,1,0,0
8111,444.95,Sexton-Williams,5812,Bakerville,Web,27.56,0,5,7,7,0,0
8112,676.42,Farmer Inc,5942,New Micheleland,Web,7.86,0,5,18,12,0,0
8113,339.67,Johnson LLC,5411,West Theresa,POS,20.38,0,5,8,8,0,0
8114,256.3,Anderson and Sons,7299,New Daryl,POS,18.62,0,3,13,7,0,0
8115,889.41,Dennis Ltd,5942,East William,Android,45.68,0,5,4,8,0,0
8116,575.98,Higgins Group,5942,Whitefurt,Web,5.66,0,6,2,10,0,0
8117,842.65,Park Inc,5968,North Matthewside,iOS,29.15,0,4,15,8,0,0
8118,425.4,"Reyes, Walker and Warner",5968,Kristintown,iOS,50.19,0,6,11,11,0,0
8119,580.15,Prince LLC,7299,West Carmen,iOS,49.46,0,6,9,1,0,0
8120,214.88,Baker-Vaughan,7299,Port Sarahborough,Web,23.19,0,5,13,10,0,0
8121,293.29,"Cantu, Allen and Delgado",5942,South Erinchester,iOS,38.44,0,6,20,5,0,0
8122,83.74,Mcmillan LLC,5261,North Raymondview,Android,49.13,0,0,14,11,0,0
8123,178.9,Johnson-Melendez,5968,North Jason,iOS,13.47,0,1,9,2,0,0
8124,355.24,"Knight, Duncan and Rogers",5411,Juliamouth,Web,25.87,0,5,17,10,0,0
8125,658.43,Oliver-Burgess,5812,New Debrachester,Android,17.12,0,3,16,3,0,0
8126,884.72,Sanford-Patterson,5812,Claytonchester,Android,29.13,0,5,22,3,0,0
8127,991.25,Trujillo Group,5942,Briannaberg,iOS,11.39,0,0,22,7,0,0
8128,685.17,"Moon, Young and Cardenas",5942,Tuckerport,Web,46.41,0,1,6,8,0,0
8129,665.17,Williams-Dixon,5261,Shaneside,iOS,51.67,0,5,12,9,0,0
8130,189.97,Brock LLC,5261,Williamshaven,Web,59.17,0,1,4,5,0,0
8131,964.9,Hunter-Figueroa,5968,West Debra,iOS,57.25,0,2,15,8,0,0
8132,447.47,Davis-Perry,7299,West Oliviatown,POS,58.16,0,6,9,9,0,0
8133,855.82,Rodriguez Group,5942,North Taylorville,iOS,5.75,0,6,22,12,0,0
8134,632.25,"Reyes, Kelly and Barnes",5942,Mooreborough,Web,46.49,0,4,6,3,0,0
8135,885.96,Potts Ltd,5261,North Jeffreyborough,POS,30.92,0,6,23,3,0,0
8136,702.49,Ortiz-Roberts,5968,Amandafurt,iOS,45.99,0,3,10,6,0,0
8137,551.05,Jones PLC,5812,Port Davidmouth,Android,0.43,0,1,16,4,0,0
8138,606.11,Brown-Miller,7299,Torresfurt,Android,8.01,0,3,16,7,0,0
8139,690.09,"Simpson, Parrish and Pineda",5812,East April,Android,41.12,0,0,19,6,0,0
8140,743.02,Brooks Group,5261,Hernandezside,Web,12.87,0,5,21,1,0,0
8141,662.8,Benjamin and Sons,5812,Bauerburgh,iOS,5.79,0,3,8,1,0,0
8142,823.46,Smith PLC,7299,New Stevenbury,POS,16.31,0,6,7,10,0,0
8143,395.16,Lee-Smith,5942,North Nicole,Web,27.94,0,5,7,11,0,0
8144,212.1,"Lucas, Dunlap and Knight",5968,South Kaylastad,Android,49.96,0,0,17,8,0,0
8145,716.24,Escobar-Thompson,5968,West Carrieville,Web,29.04,0,1,14,11,0,0
8146,826.85,Harrington PLC,5261,West Cynthiafort,Android,41.35,0,3,6,7,0,0
8147,472.94,"Bennett, Barr and Gutierrez",5812,Elliston,Web,51.1,0,5,9,4,0,0
8148,725.6,Torres PLC,5812,Andrewsbury,iOS,119.7,1,3,10,2,0,1
8149,965.89,"Perez, Clark and White",5411,Espinozastad,Android,48.5,0,4,20,8,0,0
8150,229.21,Ware Group,5261,Moraleshaven,Android,16.89,0,6,4,8,0,0
8151,332.64,Cunningham Ltd,5812,New Debraville,Android,23.47,0,3,3,8,0,0
8152,953.09,"Mcintosh, Oliver and Campbell",5942,Trantown,Web,21.35,0,4,8,2,0,0
8153,150.5,"Mccullough, Mendoza and Holmes",5942,East Jacobstad,Web,53.25,0,3,9,3,0,0
8154,705.91,Hall LLC,5261,Michaelfurt,iOS,14.13,0,3,13,1,0,0
8155,606.9,Alvarez and Sons,5942,North Ivan,Android,37.53,0,2,0,1,0,0
8156,835.36,Rios-Rodriguez,5968,Lake Rebecca,POS,29.12,0,1,2,1,0,0
8157,340.62,Lowery PLC,7299,South Amanda,Android,48.2,0,4,2,3,0,0
8158,903.1,"Thomas, Faulkner and Frazier",5411,South Kaitlyn,Web,59.42,0,1,10,1,0,0
8159,881.66,"Rhodes, Walker and Stewart",5261,Port Miguelfort,POS,6.11,0,3,1,10,0,0
8160,782.71,"Rodriguez, Villegas and Evans",5411,Bendershire,iOS,33.31,0,1,22,1,0,0
8161,555.69,Meadows and Sons,5261,Romerotown,POS,58.11,0,5,3,1,0,0
8162,351.98,"Shepherd, Chavez and Lopez",5261,Rodriguezburgh,Android,30.94,0,5,10,11,0,0
8163,604.44,Hale-Booker,7299,Martinezview,Web,15.75,0,6,0,8,0,0
8164,670.71,Wells Group,5968,New Jamesland,POS,35.71,0,3,21,7,0,0
8165,370.33,Harris Ltd,5968,Port Bryanhaven,Android,45.96,0,5,16,9,0,0
8166,514.08,Martin-Walters,7299,Gregbury,POS,10.04,0,6,23,8,0,0
8167,159.36,Lozano Ltd,5261,Kiarabury,POS,1.66,0,0,19,8,0,0
8168,179.43,Wallace LLC,5942,South Blake,POS,14.74,0,2,11,9,0,0
8169,757.68,Reese PLC,5261,New Ryan,iOS,55.13,0,3,16,7,0,0
8170,577.27,Carlson-Andrews,5968,Jimenezchester,Web,34.02,0,1,13,8,0,0
8171,678.71,Shea-Small,5261,Reneefurt,iOS,46.22,0,1,3,9,0,0
8172,675.92,Jones and Sons,5968,New Richardshire,iOS,28.89,0,6,9,11,0,0
8173,984.71,George Inc,5411,Michaelmouth,iOS,59.38,0,2,3,10,0,0
8174,165.48,"Fuller, Moran and Mullins",5411,Christineville,POS,11.16,0,6,17,11,0,0
8175,3627.74,"Bennett, Duran and May",5968,Powersfurt,Android,61.1,1,5,22,7,1,0
8176,18.89,Pierce PLC,5968,Turnermouth,iOS,7.01,0,1,7,3,0,0
8177,744.75,Hess LLC,7299,Gonzalezside,Web,27.85,0,5,20,7,0,0
8178,369.86,Garcia LLC,5411,Michaelstad,iOS,31.96,0,6,20,5,0,0
8179,407.46,Mcmillan LLC,5411,East Jamiestad,Android,10.0,0,4,13,7,0,0
8180,880.07,Barker-Kennedy,5942,Amystad,Android,52.56,0,3,0,12,0,0
8181,557.1,"Armstrong, Hogan and Sellers",5942,Gallagherfurt,iOS,3.56,0,5,8,10,0,0
8182,295.54,"Jones, Malone and Mcconnell",5261,Chavezburgh,iOS,15.77,0,0,22,3,0,0
8183,555.43,Torres-Wright,7299,West Edgarton,Android,22.02,0,6,9,1,0,0
8184,927.04,"Davis, Black and Jordan",5411,East Andrea,POS,45.94,0,4,17,4,0,0
8185,403.97,Ochoa-Monroe,5812,North Robert,iOS,57.95,0,3,15,1,0,0
8186,645.29,"Hoover, Conrad and Hill",7299,Castroland,Android,47.38,0,3,19,12,0,0
8187,52.89,Alvarez-Williams,7299,New Jessica,iOS,11.88,0,1,4,4,0,0
8188,710.82,Vega-Schultz,5261,Gonzalezville,iOS,32.32,0,5,4,3,0,0
8189,651.33,"Santana, Chambers and Nelson",5261,Davisburgh,POS,15.62,0,4,21,12,0,0
8190,247.39,Parker-Summers,5261,South Rhondaville,POS,39.61,0,6,19,9,0,0
8191,233.51,"Watts, Vasquez and Wilson",5942,Timothyfurt,Android,26.94,0,6,23,9,0,0
8192,36.46,Washington LLC,5942,Bridgesburgh,POS,13.47,0,3,2,11,0,0
8193,613.27,Miller-Miller,5942,North Justin,iOS,19.01,0,4,9,4,0,0
8194,155.8,Warren-Payne,5812,Laurenfort,Web,34.47,0,4,3,7,0,0
8195,695.11,"Vega, Adams and Lewis",5968,West Elizabethfurt,iOS,34.04,0,0,21,3,0,0
8196,132.07,Lewis-Moore,5942,Port Lisaton,iOS,11.84,0,2,2,10,0,0
8197,524.15,Smith-Myers,7299,East Emma,Web,40.2,0,1,17,7,0,0
8198,812.24,Smith and Sons,5942,South Leahbury,iOS,22.56,0,2,10,9,0,0
8199,361.47,"Jones, Carr and Williams",7299,Adkinston,Android,30.23,0,1,1,7,0,0
8200,125.28,Rice-Riggs,5411,Reedside,iOS,58.06,0,0,16,2,0,0
8201,934.79,Knight Inc,5411,Port Jackson,POS,11.33,0,5,15,10,0,0
8202,160.44,Maddox-Gutierrez,5942,Christinemouth,POS,29.06,0,4,7,11,0,0
8203,83.44,Ballard PLC,5411,Markfurt,Android,13.33,0,0,18,6,0,0
8204,920.96,Meyer-Dunn,5968,Jacksonmouth,POS,13.83,0,0,17,2,0,0
8205,595.7,Soto Inc,5812,Sweeneyhaven,Android,45.75,0,0,14,9,0,0
8206,796.82,Chapman-Powell,5261,Clementschester,iOS,4.94,0,5,19,6,0,0
8207,69.15,Jackson-Mills,5812,North Angel,POS,32.55,0,6,23,7,0,0
8208,102.02,Nguyen-Rice,7299,South Krystalfurt,Android,5.89,0,3,19,9,0,0
8209,761.02,Rhodes-Bennett,7299,Wadestad,Android,12.85,0,1,14,2,0,0
8210,192.47,Perez Inc,5411,Coreyview,iOS,30.49,0,2,3,6,0,0
8211,949.36,"Willis, Warren and Anderson",5812,North Daleberg,POS,30.17,0,0,12,4,0,0
8212,378.25,Stanley-Martinez,5812,Hernandezburgh,Android,39.03,0,2,2,8,0,0
8213,491.04,Williams Inc,5261,New Sarah,POS,15.53,0,6,15,3,0,0
8214,677.72,Johnson PLC,5968,South Kim,iOS,59.72,0,2,18,4,0,0
8215,900.39,Abbott-Gibson,5968,Lowetown,Web,8.36,0,3,3,12,0,0
8216,672.96,Martin Ltd,5411,Bakertown,Android,0.72,0,4,14,5,0,0
8217,513.45,Young-Weber,5411,Sharptown,iOS,5.97,0,3,2,12,0,0
8218,406.73,"Ramirez, Lewis and Stanley",5261,Clarkville,POS,41.04,0,0,9,3,0,0
8219,618.72,Mora-Summers,5411,Glennmouth,Android,42.64,0,4,14,11,0,0
8220,415.76,"Gallegos, Evans and Romero",7299,Lopezshire,Web,33.41,0,1,3,9,0,0
8221,431.99,Riley-Phillips,7299,South Danielstad,iOS,10.97,0,0,4,6,0,0
8222,355.35,"Henderson, Pollard and Young",5968,New Jason,Web,15.46,0,6,2,6,0,0
8223,261.72,Marshall-Cisneros,5261,New Lisa,POS,51.8,0,6,10,1,0,0
8224,115.82,Peters-Williams,5411,Paulaborough,iOS,35.73,0,5,19,7,0,0
8225,658.54,Bullock-Collins,5942,Davidshire,Web,10.57,0,5,22,10,0,0
8226,105.78,Gentry Inc,7299,North Jennifermouth,Web,7.42,0,3,5,11,0,0
8227,491.84,"Blair, Mcdonald and Harrison",5261,West Mary,POS,2.53,0,3,14,1,0,0
8228,424.75,Douglas LLC,5968,East Jonathanborough,iOS,19.61,0,2,9,7,0,0
8229,650.18,Shaffer-Martinez,5968,New Patricia,Web,11.98,0,1,0,8,0,0
8230,361.71,Collier Group,5261,South Deniseville,POS,58.35,0,1,5,9,0,0
8231,863.93,"Martinez, Phillips and Li",5411,New Kevinhaven,Android,44.27,0,0,5,5,0,0
8232,629.92,Smith-Lowe,5968,North Jessicafurt,iOS,50.84,0,2,10,12,0,0
8233,998.49,"Martin, Cummings and Edwards",5968,Ramirezmouth,iOS,13.81,0,1,9,2,0,0
8234,745.85,Peters-Allen,5812,Lake Stevenbury,iOS,44.66,0,2,9,10,0,0
8235,701.08,"Sullivan, Harris and Key",5942,Port Christopherberg,POS,49.92,0,6,7,3,0,0
8236,608.87,Waters PLC,7299,East Davidhaven,Android,35.35,0,1,11,3,0,0
8237,578.2,Gutierrez Inc,5812,Dillonborough,POS,3.57,0,1,16,1,0,0
8238,648.05,Jackson Ltd,5968,New Tammiehaven,Web,54.7,0,2,4,5,0,0
8239,359.5,Alexander-Carter,5411,Lake Lisa,POS,40.07,0,6,10,1,0,0
8240,468.32,Hall-Bennett,5812,Matthewview,Web,28.44,0,6,13,9,0,0
8241,162.49,"Decker, Vasquez and Henry",7299,East Jonathan,Android,4.5,0,0,7,5,0,0
8242,235.71,"Allen, Mckinney and House",5812,Mariafort,iOS,17.17,0,0,12,9,0,0
8243,608.55,"Rich, Collins and Jennings",5942,Heatherport,Android,23.38,0,0,5,8,0,0
8244,70.86,Bautista-Taylor,5261,Annstad,POS,57.21,0,4,13,8,0,0
8245,412.27,Johnson Ltd,5411,Sanchezville,Web,59.87,0,2,2,5,0,0
8246,548.39,"Walsh, Odonnell and Arnold",5968,Tylerstad,Web,53.18,0,0,10,6,0,0
8247,852.51,Walsh-Hunt,5968,South James,Android,59.9,0,5,22,12,0,0
8248,402.01,"Larson, Bradshaw and Larsen",5261,Lake Jessica,Android,44.65,0,5,0,6,0,0
8249,165.9,"Christian, Collins and Welch",5411,New Kristen,Android,37.46,0,0,22,3,0,0
8250,955.72,Schneider Group,5812,Lake Emilyfurt,Web,25.24,0,3,18,2,0,0
8251,406.23,"Anderson, Holmes and Mendoza",5968,Port Erin,iOS,45.25,0,4,17,4,0,0
8252,411.73,"Sheppard, Gallegos and Trujillo",7299,Port Timothyton,Web,47.59,0,4,9,12,0,0
8253,655.83,"Evans, Richardson and Thompson",7299,Lewisfurt,Web,39.76,0,1,17,7,0,0
8254,3865.92,Berry-Moore,7299,Woodville,iOS,95.58,1,4,18,10,1,1
8255,39.23,"Davis, Smith and Little",7299,Wrightmouth,Android,41.07,0,5,5,6,0,0
8256,835.21,"Scott, Wallace and Garcia",5968,South Gabriela,Web,49.66,0,2,15,6,0,0
8257,753.3,Greene-Henry,5411,East Josephbury,iOS,11.23,0,1,8,10,0,0
8258,733.72,David-Holder,5261,Port Ashley,POS,59.16,0,4,0,5,0,0
8259,951.15,Edwards-Finley,5968,Jacobsshire,Web,32.6,0,0,14,1,0,0
8260,661.21,Summers-Martin,5968,Lake Emilystad,iOS,2.88,0,5,0,7,0,0
8261,423.87,"Thompson, Miller and Clark",5812,Molinabury,iOS,53.44,0,1,12,9,0,0
8262,740.01,"George, Cohen and Ross",5812,Powersfort,Web,1.98,0,2,13,11,0,0
8263,639.81,Warren-Miller,5411,South Donaldville,iOS,59.11,0,6,3,3,0,0
8264,520.41,"Jordan, Reed and Williams",5942,West Brandy,Web,21.68,0,1,1,5,0,0
8265,262.13,Beasley-Martinez,5261,Destinyview,Android,19.48,0,0,0,11,0,0
8266,252.24,Wyatt Ltd,5261,East Gregorychester,POS,35.69,0,3,15,3,0,0
8267,101.87,Zavala-Barrett,7299,North Sarahhaven,Web,41.95,0,4,10,3,0,0
8268,182.17,Scott-Morgan,5812,Port James,Web,14.23,0,6,6,2,0,0
8269,380.4,Howard-Orr,5411,East Tiffanyborough,iOS,23.71,0,5,5,8,0,0
8270,800.46,"Reyes, Wagner and Martinez",5812,Denniston,POS,53.92,0,4,1,4,0,0
8271,439.52,Stevens Inc,5968,Michaelland,iOS,43.91,0,5,9,11,0,0
8272,355.95,Smith-Guzman,5968,New Lindseyport,iOS,54.88,0,6,19,7,0,0
8273,47.86,"Vasquez, Carlson and Murphy",5411,Davidmouth,POS,36.07,0,3,20,9,0,0
8274,682.22,Shaffer-Owen,5261,Galvanhaven,Android,16.82,0,1,10,1,0,0
8275,964.31,Mcdonald-Randall,5261,Davistown,POS,8.14,0,0,21,11,0,0
8276,432.07,Blackburn Group,7299,South Christopherberg,Android,21.88,0,2,17,11,0,0
8277,754.23,May-Mcdonald,5411,Watkinsburgh,iOS,42.15,0,4,20,1,0,0
8278,626.57,"Stevens, Davis and Wright",5968,Lake Melissaburgh,Web,55.3,0,4,20,10,0,0
8279,698.63,Ramirez-Turner,5261,Collinport,iOS,5.52,0,6,22,11,0,0
8280,755.2,Meyers-Harvey,7299,Thomasmouth,iOS,8.53,0,5,21,9,0,0
8281,548.84,"Johnson, Brown and Diaz",5261,South Thomasborough,Android,39.72,0,3,4,5,0,0
8282,998.66,Rivera-Knight,7299,Estradaberg,Android,29.23,0,5,10,4,0,0
8283,18.81,George Group,5812,South Ashleytown,Android,58.66,0,0,5,5,0,0
8284,876.38,"Garcia, Dyer and Miller",7299,Curtischester,Android,58.2,0,6,16,11,0,0
8285,916.16,"Johnson, Cooper and English",5812,Holmesstad,iOS,42.94,0,0,6,5,0,0
8286,589.37,Hicks Group,7299,Wendystad,POS,13.1,0,2,1,8,0,0
8287,225.68,"Rodriguez, Franklin and Miller",5968,North Christinechester,Android,37.58,0,0,4,8,0,0
8288,226.27,"Torres, Hernandez and Anderson",5411,Yoderhaven,Android,54.85,0,3,18,10,0,0
8289,721.91,Parsons-Howell,5411,Port Kimberly,Android,6.65,0,2,17,5,0,0
8290,358.36,"Cooper, Williams and Fisher",5812,North Amanda,iOS,43.05,0,3,19,5,0,0
8291,507.9,Barnes-Fuentes,7299,Meganburgh,POS,52.55,0,5,11,3,0,0
8292,125.1,"Johnson, Wagner and Price",5261,Valerieview,iOS,6.96,0,6,13,12,0,0
8293,831.71,"Smith, Luna and Williams",5261,Port Brittany,POS,20.01,0,2,13,2,0,0
8294,888.31,Koch Ltd,7299,Gonzalesville,iOS,59.44,0,1,22,9,0,0
8295,712.29,Miles-Haney,5812,Port Brett,Android,5.43,0,2,20,3,0,0
8296,945.56,"Tanner, Rasmussen and Peterson",7299,New Pamelabury,POS,37.21,0,2,20,3,0,0
8297,29.94,Rojas-Cooper,5411,West Judithmouth,POS,35.92,0,4,7,10,0,0
8298,233.62,Nelson Group,5968,Boothbury,Android,12.81,0,5,6,6,0,0
8299,1298.34,"Smith, Williams and Taylor",5968,Jenniferton,POS,96.64,1,1,17,6,0,1
8300,16.7,Duncan Ltd,5261,East John,Web,8.76,0,0,12,10,0,0
8301,327.2,"Roberts, Cook and Garcia",5411,Murphyville,POS,58.25,0,5,19,4,0,0
8302,724.52,Baxter-Greer,5812,West Pamela,POS,19.78,0,2,1,6,0,0
8303,723.22,"Hood, Sullivan and Johnson",7299,Randallfort,Web,30.11,0,0,21,10,0,0
8304,319.77,"Mosley, Wilson and Robinson",5411,Lake Johnfort,Android,12.42,0,2,17,12,0,0
8305,447.18,Hammond LLC,7299,Port Ryan,Web,57.35,0,3,7,1,0,0
8306,889.92,"Serrano, Clark and Weaver",7299,Troyville,POS,13.12,0,5,8,6,0,0
8307,875.73,Escobar-Robinson,5968,West Courtneymouth,iOS,22.87,0,0,19,4,0,0
